Column1,Content ID,ReactionType,Datetime,Datetime,Year,Month,Content Type,Category,Sentiment,Score,count post,,Category,Sum,,,
7180,5163acf9-9bde-4f09-81e2-d8711e774360,scared,21/06/2020,21/06/2020 11:45,2020,6,audio,healthy eating,negative,15,2021,,,,,,
7181,5163acf9-9bde-4f09-81e2-d8711e774360,cherish,15/08/2020,15/08/2020 15:52,2020,8,audio,healthy eating,positive,70,2114,,,,,,
7182,5163acf9-9bde-4f09-81e2-d8711e774360,heart,31/08/2020,31/08/2020 19:32,2020,8,audio,healthy eating,positive,60,2114,,,,,,
7183,5163acf9-9bde-4f09-81e2-d8711e774360,intrigued,27/01/2021,27/01/2021 08:50,2021,1,audio,healthy eating,positive,45,2126,,,,,,
7185,802a8533-3051-4e2c-ad30-7751ece5d514,worried,30/01/2021,30/01/2021 14:39,2021,1,audio,food,negative,12,2126,,,,,,
7186,802a8533-3051-4e2c-ad30-7751ece5d514,like,10/11/2020,10/11/2020 00:52,2020,11,audio,food,positive,50,2034,,,,,,
7187,802a8533-3051-4e2c-ad30-7751ece5d514,disgust,30/03/2021,30/03/2021 17:47,2021,3,audio,food,negative,0,2012,,,,,,
7188,802a8533-3051-4e2c-ad30-7751ece5d514,intrigued,05/08/2020,05/08/2020 16:14,2020,8,audio,food,positive,45,2114,,,,,,
7189,802a8533-3051-4e2c-ad30-7751ece5d514,super love,10/02/2021,10/02/2021 11:42,2021,2,audio,food,positive,75,1914,,,,,,
7190,802a8533-3051-4e2c-ad30-7751ece5d514,love,22/06/2020,22/06/2020 21:12,2020,6,audio,food,positive,65,2021,,,,,,
7191,802a8533-3051-4e2c-ad30-7751ece5d514,adore,27/08/2020,27/08/2020 23:00,2020,8,audio,food,positive,72,2114,,,,,,
7192,802a8533-3051-4e2c-ad30-7751ece5d514,adore,13/02/2021,13/02/2021 07:29,2021,2,audio,food,positive,72,1914,,,,,,
7193,802a8533-3051-4e2c-ad30-7751ece5d514,heart,18/05/2021,18/05/2021 00:37,2021,5,audio,food,positive,60,2138,,,,,,
7194,802a8533-3051-4e2c-ad30-7751ece5d514,love,09/06/2021,09/06/2021 03:54,2021,6,audio,food,positive,65,2021,,,,,,
7195,802a8533-3051-4e2c-ad30-7751ece5d514,want,21/12/2020,21/12/2020 17:11,2020,12,audio,food,positive,70,2092,,,,,,
7196,802a8533-3051-4e2c-ad30-7751ece5d514,hate,26/12/2020,26/12/2020 12:54,2020,12,audio,food,negative,5,2092,,,,,,
7197,802a8533-3051-4e2c-ad30-7751ece5d514,love,31/05/2021,31/05/2021 17:20,2021,5,audio,food,positive,65,2138,,,,,,
7198,802a8533-3051-4e2c-ad30-7751ece5d514,interested,22/08/2020,22/08/2020 10:44,2020,8,audio,food,positive,30,2114,,,,,,
7199,802a8533-3051-4e2c-ad30-7751ece5d514,peeking,12/12/2020,12/12/2020 13:51,2020,12,audio,food,neutral,35,2092,,,,,,
7200,802a8533-3051-4e2c-ad30-7751ece5d514,indifferent,31/08/2020,31/08/2020 02:13,2020,8,audio,food,neutral,20,2114,,,,,,
7201,802a8533-3051-4e2c-ad30-7751ece5d514,heart,11/09/2020,11/09/2020 16:26,2020,9,audio,food,positive,60,2022,,,,,,
7202,802a8533-3051-4e2c-ad30-7751ece5d514,dislike,21/01/2021,21/01/2021 07:48,2021,1,audio,food,negative,10,2126,,,,,,
7203,802a8533-3051-4e2c-ad30-7751ece5d514,peeking,23/02/2021,23/02/2021 05:46,2021,2,audio,food,neutral,35,1914,,,,,,
7204,802a8533-3051-4e2c-ad30-7751ece5d514,cherish,28/07/2020,28/07/2020 16:58,2020,7,audio,food,positive,70,2070,,,,,,
7205,802a8533-3051-4e2c-ad30-7751ece5d514,dislike,02/04/2021,02/04/2021 17:22,2021,4,audio,food,negative,10,1974,,,,,,
7206,802a8533-3051-4e2c-ad30-7751ece5d514,want,29/10/2020,29/10/2020 13:08,2020,10,audio,food,positive,70,2056,,,,,,
7207,802a8533-3051-4e2c-ad30-7751ece5d514,worried,24/01/2021,24/01/2021 04:15,2021,1,audio,food,negative,12,2126,,,,,,
7208,802a8533-3051-4e2c-ad30-7751ece5d514,cherish,16/05/2021,16/05/2021 09:17,2021,5,audio,food,positive,70,2138,,,,,,
7209,802a8533-3051-4e2c-ad30-7751ece5d514,like,25/11/2020,25/11/2020 02:44,2020,11,audio,food,positive,50,2034,,,,,,
7210,802a8533-3051-4e2c-ad30-7751ece5d514,interested,23/10/2020,23/10/2020 04:26,2020,10,audio,food,positive,30,2056,,,,,,
7212,8f12f846-7528-4516-aa7c-f937d868c904,peeking,17/02/2021,17/02/2021 09:51,2021,2,GIF,culture,neutral,35,1914,,,,,,
7213,8f12f846-7528-4516-aa7c-f937d868c904,cherish,23/07/2020,23/07/2020 12:07,2020,7,GIF,culture,positive,70,2070,,,,,,
7214,8f12f846-7528-4516-aa7c-f937d868c904,scared,26/09/2020,26/09/2020 00:54,2020,9,GIF,culture,negative,15,2022,,,,,,
7215,8f12f846-7528-4516-aa7c-f937d868c904,scared,23/05/2021,23/05/2021 15:35,2021,5,GIF,culture,negative,15,2138,,,,,,
7216,8f12f846-7528-4516-aa7c-f937d868c904,dislike,16/05/2021,16/05/2021 03:47,2021,5,GIF,culture,negative,10,2138,,,,,,
7217,8f12f846-7528-4516-aa7c-f937d868c904,peeking,10/02/2021,10/02/2021 04:51,2021,2,GIF,culture,neutral,35,1914,,,,,,
7218,8f12f846-7528-4516-aa7c-f937d868c904,adore,16/10/2020,16/10/2020 18:12,2020,10,GIF,culture,positive,72,2056,,,,,,
7219,8f12f846-7528-4516-aa7c-f937d868c904,cherish,19/01/2021,19/01/2021 02:34,2021,1,GIF,culture,positive,70,2126,,,,,,
7220,8f12f846-7528-4516-aa7c-f937d868c904,intrigued,20/03/2021,20/03/2021 22:06,2021,3,GIF,culture,positive,45,2012,,,,,,
7221,8f12f846-7528-4516-aa7c-f937d868c904,want,06/10/2020,06/10/2020 16:43,2020,10,GIF,culture,positive,70,2056,,,,,,
7222,8f12f846-7528-4516-aa7c-f937d868c904,dislike,28/08/2020,28/08/2020 19:26,2020,8,GIF,culture,negative,10,2114,,,,,,
7223,8f12f846-7528-4516-aa7c-f937d868c904,disgust,07/05/2021,07/05/2021 12:24,2021,5,GIF,culture,negative,0,2138,,,,,,
7224,8f12f846-7528-4516-aa7c-f937d868c904,like,05/05/2021,05/05/2021 00:46,2021,5,GIF,culture,positive,50,2138,,,,,,
7226,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,want,02/05/2021,02/05/2021 00:29,2021,5,photo,studying,positive,70,2138,,,,,,
7227,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,indifferent,28/08/2020,28/08/2020 08:03,2020,8,photo,studying,neutral,20,2114,,,,,,
7228,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,peeking,05/07/2020,05/07/2020 06:19,2020,7,photo,studying,neutral,35,2070,,,,,,
7229,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,14/03/2021,14/03/2021 09:14,2021,3,photo,studying,negative,10,2012,,,,,,
7230,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,disgust,14/06/2021,14/06/2021 16:44,2021,6,photo,studying,negative,0,2021,,,,,,
7231,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,adore,02/02/2021,02/02/2021 16:00,2021,2,photo,studying,positive,72,1914,,,,,,
7232,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,intrigued,22/01/2021,22/01/2021 01:53,2021,1,photo,studying,positive,45,2126,,,,,,
7233,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,04/02/2021,04/02/2021 06:22,2021,2,photo,studying,negative,10,1914,,,,,,
7234,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,adore,09/08/2020,09/08/2020 15:12,2020,8,photo,studying,positive,72,2114,,,,,,
7235,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,love,15/05/2021,15/05/2021 08:47,2021,5,photo,studying,positive,65,2138,,,,,,
7236,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,disgust,01/06/2021,01/06/2021 20:37,2021,6,photo,studying,negative,0,2021,,,,,,
7237,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,like,25/07/2020,25/07/2020 10:23,2020,7,photo,studying,positive,50,2070,,,,,,
7238,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,dislike,04/04/2021,04/04/2021 23:23,2021,4,photo,studying,negative,10,1974,,,,,,
7239,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,super love,07/05/2021,07/05/2021 15:10,2021,5,photo,studying,positive,75,2138,,,,,,
7240,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,disgust,12/08/2020,12/08/2020 23:32,2020,8,photo,studying,negative,0,2114,,,,,,
7241,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,interested,16/03/2021,16/03/2021 20:17,2021,3,photo,studying,positive,30,2012,,,,,,
7242,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,adore,10/05/2021,10/05/2021 13:57,2021,5,photo,studying,positive,72,2138,,,,,,
7243,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,peeking,06/07/2020,06/07/2020 12:55,2020,7,photo,studying,neutral,35,2070,,,,,,
7244,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,indifferent,28/04/2021,28/04/2021 11:59,2021,4,photo,studying,neutral,20,1974,,,,,,
7245,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,cherish,09/10/2020,09/10/2020 05:34,2020,10,photo,studying,positive,70,2056,,,,,,
7246,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,worried,30/03/2021,30/03/2021 02:36,2021,3,photo,studying,negative,12,2012,,,,,,
7247,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,heart,21/12/2020,21/12/2020 06:36,2020,12,photo,studying,positive,60,2092,,,,,,
7248,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,intrigued,11/01/2021,11/01/2021 17:36,2021,1,photo,studying,positive,45,2126,,,,,,
7249,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,intrigued,24/03/2021,24/03/2021 23:25,2021,3,photo,studying,positive,45,2012,,,,,,
7250,35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,hate,02/03/2021,02/03/2021 00:37,2021,3,photo,studying,negative,5,2012,,,,,,
7252,636e6499-b670-4cd4-a829-2c4c9e07db2a,indifferent,31/12/2020,31/12/2020 20:12,2020,12,photo,soccer,neutral,20,2092,,,,,,
7253,636e6499-b670-4cd4-a829-2c4c9e07db2a,heart,09/09/2020,09/09/2020 12:14,2020,9,photo,soccer,positive,60,2022,,,,,,
7254,636e6499-b670-4cd4-a829-2c4c9e07db2a,super love,10/04/2021,10/04/2021 01:32,2021,4,photo,soccer,positive,75,1974,,,,,,
7255,636e6499-b670-4cd4-a829-2c4c9e07db2a,disgust,25/10/2020,25/10/2020 11:46,2020,10,photo,soccer,negative,0,2056,,,,,,
7256,636e6499-b670-4cd4-a829-2c4c9e07db2a,cherish,21/08/2020,21/08/2020 11:58,2020,8,photo,soccer,positive,70,2114,,,,,,
7257,636e6499-b670-4cd4-a829-2c4c9e07db2a,worried,18/02/2021,18/02/2021 03:40,2021,2,photo,soccer,negative,12,1914,,,,,,
7258,636e6499-b670-4cd4-a829-2c4c9e07db2a,intrigued,04/09/2020,04/09/2020 17:04,2020,9,photo,soccer,positive,45,2022,,,,,,
7259,636e6499-b670-4cd4-a829-2c4c9e07db2a,like,20/06/2020,20/06/2020 09:24,2020,6,photo,soccer,positive,50,2021,,,,,,
7260,636e6499-b670-4cd4-a829-2c4c9e07db2a,dislike,07/01/2021,07/01/2021 12:59,2021,1,photo,soccer,negative,10,2126,,,,,,
7261,636e6499-b670-4cd4-a829-2c4c9e07db2a,love,23/07/2020,23/07/2020 00:40,2020,7,photo,soccer,positive,65,2070,,,,,,
7263,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,scared,27/06/2020,27/06/2020 01:13,2020,6,audio,travel,negative,15,2021,,,,,,
7264,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,adore,19/12/2020,19/12/2020 07:37,2020,12,audio,travel,positive,72,2092,,,,,,
7265,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,super love,17/04/2021,17/04/2021 12:42,2021,4,audio,travel,positive,75,1974,,,,,,
7266,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,super love,20/01/2021,20/01/2021 19:00,2021,1,audio,travel,positive,75,2126,,,,,,
7267,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,07/08/2020,07/08/2020 08:54,2020,8,audio,travel,negative,10,2114,,,,,,
7268,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,08/01/2021,08/01/2021 17:05,2021,1,audio,travel,negative,10,2126,,,,,,
7269,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,cherish,08/07/2020,08/07/2020 06:33,2020,7,audio,travel,positive,70,2070,,,,,,
7270,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,21/07/2020,21/07/2020 13:48,2020,7,audio,travel,negative,10,2070,,,,,,
7271,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,30/06/2020,30/06/2020 19:42,2020,6,audio,travel,negative,10,2021,,,,,,
7272,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,12/04/2021,12/04/2021 23:33,2021,4,audio,travel,negative,10,1974,,,,,,
7273,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,02/11/2020,02/11/2020 19:58,2020,11,audio,travel,negative,10,2034,,,,,,
7274,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,intrigued,25/10/2020,25/10/2020 21:40,2020,10,audio,travel,positive,45,2056,,,,,,
7275,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,worried,30/10/2020,30/10/2020 20:20,2020,10,audio,travel,negative,12,2056,,,,,,
7276,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,like,01/05/2021,01/05/2021 01:53,2021,5,audio,travel,positive,50,2138,,,,,,
7277,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,dislike,30/09/2020,30/09/2020 16:39,2020,9,audio,travel,negative,10,2022,,,,,,
7278,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,want,20/09/2020,20/09/2020 15:18,2020,9,audio,travel,positive,70,2022,,,,,,
7279,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,worried,16/04/2021,16/04/2021 11:02,2021,4,audio,travel,negative,12,1974,,,,,,
7280,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,intrigued,14/01/2021,14/01/2021 15:21,2021,1,audio,travel,positive,45,2126,,,,,,
7281,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,interested,21/08/2020,21/08/2020 02:20,2020,8,audio,travel,positive,30,2114,,,,,,
7282,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,heart,08/01/2021,08/01/2021 21:38,2021,1,audio,travel,positive,60,2126,,,,,,
7283,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,peeking,25/07/2020,25/07/2020 15:30,2020,7,audio,travel,neutral,35,2070,,,,,,
7284,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,heart,02/02/2021,02/02/2021 10:10,2021,2,audio,travel,positive,60,1914,,,,,,
7285,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,heart,10/12/2020,10/12/2020 10:02,2020,12,audio,travel,positive,60,2092,,,,,,
7286,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,love,21/03/2021,21/03/2021 21:48,2021,3,audio,travel,positive,65,2012,,,,,,
7287,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,heart,03/10/2020,03/10/2020 16:31,2020,10,audio,travel,positive,60,2056,,,,,,
7288,2363df47-ee8b-433d-bbfc-34d5ac57e2aa,hate,30/12/2020,30/12/2020 18:08,2020,12,audio,travel,negative,5,2092,,,,,,
7290,ac120787-f331-497f-8733-7cd63dfd36b6,love,16/03/2021,16/03/2021 12:13,2021,3,GIF,culture,positive,65,2012,,,,,,
7291,ac120787-f331-497f-8733-7cd63dfd36b6,hate,11/09/2020,11/09/2020 12:24,2020,9,GIF,culture,negative,5,2022,,,,,,
7292,ac120787-f331-497f-8733-7cd63dfd36b6,cherish,02/02/2021,02/02/2021 00:47,2021,2,GIF,culture,positive,70,1914,,,,,,
7293,ac120787-f331-497f-8733-7cd63dfd36b6,worried,13/10/2020,13/10/2020 14:23,2020,10,GIF,culture,negative,12,2056,,,,,,
7294,ac120787-f331-497f-8733-7cd63dfd36b6,adore,22/02/2021,22/02/2021 22:28,2021,2,GIF,culture,positive,72,1914,,,,,,
7295,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,07/09/2020,07/09/2020 21:28,2020,9,GIF,culture,negative,0,2022,,,,,,
7296,ac120787-f331-497f-8733-7cd63dfd36b6,super love,22/03/2021,22/03/2021 16:37,2021,3,GIF,culture,positive,75,2012,,,,,,
7297,ac120787-f331-497f-8733-7cd63dfd36b6,intrigued,17/03/2021,17/03/2021 22:58,2021,3,GIF,culture,positive,45,2012,,,,,,
7298,ac120787-f331-497f-8733-7cd63dfd36b6,adore,07/05/2021,07/05/2021 22:44,2021,5,GIF,culture,positive,72,2138,,,,,,
7299,ac120787-f331-497f-8733-7cd63dfd36b6,interested,22/08/2020,22/08/2020 02:07,2020,8,GIF,culture,positive,30,2114,,,,,,
7300,ac120787-f331-497f-8733-7cd63dfd36b6,hate,30/08/2020,30/08/2020 20:15,2020,8,GIF,culture,negative,5,2114,,,,,,
7301,ac120787-f331-497f-8733-7cd63dfd36b6,scared,07/01/2021,07/01/2021 15:44,2021,1,GIF,culture,negative,15,2126,,,,,,
7302,ac120787-f331-497f-8733-7cd63dfd36b6,like,03/06/2021,03/06/2021 06:27,2021,6,GIF,culture,positive,50,2021,,,,,,
7303,ac120787-f331-497f-8733-7cd63dfd36b6,hate,25/07/2020,25/07/2020 04:44,2020,7,GIF,culture,negative,5,2070,,,,,,
7304,ac120787-f331-497f-8733-7cd63dfd36b6,indifferent,19/12/2020,19/12/2020 04:47,2020,12,GIF,culture,neutral,20,2092,,,,,,
7305,ac120787-f331-497f-8733-7cd63dfd36b6,adore,29/04/2021,29/04/2021 00:14,2021,4,GIF,culture,positive,72,1974,,,,,,
7306,ac120787-f331-497f-8733-7cd63dfd36b6,hate,15/11/2020,15/11/2020 06:55,2020,11,GIF,culture,negative,5,2034,,,,,,
7307,ac120787-f331-497f-8733-7cd63dfd36b6,dislike,11/06/2021,11/06/2021 16:09,2021,6,GIF,culture,negative,10,2021,,,,,,
7308,ac120787-f331-497f-8733-7cd63dfd36b6,worried,26/04/2021,26/04/2021 15:43,2021,4,GIF,culture,negative,12,1974,,,,,,
7309,ac120787-f331-497f-8733-7cd63dfd36b6,love,01/07/2020,01/07/2020 05:57,2020,7,GIF,culture,positive,65,2070,,,,,,
7310,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,31/08/2020,31/08/2020 19:59,2020,8,GIF,culture,negative,0,2114,,,,,,
7311,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,24/09/2020,24/09/2020 19:49,2020,9,GIF,culture,negative,0,2022,,,,,,
7312,ac120787-f331-497f-8733-7cd63dfd36b6,hate,21/08/2020,21/08/2020 22:15,2020,8,GIF,culture,negative,5,2114,,,,,,
7313,ac120787-f331-497f-8733-7cd63dfd36b6,super love,17/05/2021,17/05/2021 03:55,2021,5,GIF,culture,positive,75,2138,,,,,,
7314,ac120787-f331-497f-8733-7cd63dfd36b6,interested,16/12/2020,16/12/2020 19:10,2020,12,GIF,culture,positive,30,2092,,,,,,
7315,ac120787-f331-497f-8733-7cd63dfd36b6,adore,29/08/2020,29/08/2020 23:27,2020,8,GIF,culture,positive,72,2114,,,,,,
7316,ac120787-f331-497f-8733-7cd63dfd36b6,heart,26/11/2020,26/11/2020 19:37,2020,11,GIF,culture,positive,60,2034,,,,,,
7317,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,14/09/2020,14/09/2020 01:36,2020,9,GIF,culture,negative,0,2022,,,,,,
7318,ac120787-f331-497f-8733-7cd63dfd36b6,adore,28/12/2020,28/12/2020 05:20,2020,12,GIF,culture,positive,72,2092,,,,,,
7319,ac120787-f331-497f-8733-7cd63dfd36b6,disgust,10/09/2020,10/09/2020 12:37,2020,9,GIF,culture,negative,0,2022,,,,,,
7320,ac120787-f331-497f-8733-7cd63dfd36b6,cherish,29/08/2020,29/08/2020 12:29,2020,8,GIF,culture,positive,70,2114,,,,,,
7321,ac120787-f331-497f-8733-7cd63dfd36b6,like,24/12/2020,24/12/2020 00:51,2020,12,GIF,culture,positive,50,2092,,,,,,
7323,9ec9b340-df2d-472f-9a7f-80b4790788e6,heart,04/01/2021,04/01/2021 21:41,2021,1,photo,travel,positive,60,2126,,,,,,
7324,9ec9b340-df2d-472f-9a7f-80b4790788e6,heart,05/01/2021,05/01/2021 15:24,2021,1,photo,travel,positive,60,2126,,,,,,
7325,9ec9b340-df2d-472f-9a7f-80b4790788e6,peeking,03/08/2020,03/08/2020 22:13,2020,8,photo,travel,neutral,35,2114,,,,,,
7326,9ec9b340-df2d-472f-9a7f-80b4790788e6,worried,05/12/2020,05/12/2020 04:18,2020,12,photo,travel,negative,12,2092,,,,,,
7327,9ec9b340-df2d-472f-9a7f-80b4790788e6,scared,10/12/2020,10/12/2020 04:23,2020,12,photo,travel,negative,15,2092,,,,,,
7328,9ec9b340-df2d-472f-9a7f-80b4790788e6,love,04/06/2021,04/06/2021 15:39,2021,6,photo,travel,positive,65,2021,,,,,,
7329,9ec9b340-df2d-472f-9a7f-80b4790788e6,cherish,03/11/2020,03/11/2020 03:31,2020,11,photo,travel,positive,70,2034,,,,,,
7330,9ec9b340-df2d-472f-9a7f-80b4790788e6,interested,06/08/2020,06/08/2020 07:02,2020,8,photo,travel,positive,30,2114,,,,,,
7331,9ec9b340-df2d-472f-9a7f-80b4790788e6,scared,27/06/2020,27/06/2020 00:40,2020,6,photo,travel,negative,15,2021,,,,,,
7332,9ec9b340-df2d-472f-9a7f-80b4790788e6,hate,11/09/2020,11/09/2020 00:49,2020,9,photo,travel,negative,5,2022,,,,,,
7333,9ec9b340-df2d-472f-9a7f-80b4790788e6,disgust,07/03/2021,07/03/2021 08:35,2021,3,photo,travel,negative,0,2012,,,,,,
7334,9ec9b340-df2d-472f-9a7f-80b4790788e6,heart,10/05/2021,10/05/2021 21:08,2021,5,photo,travel,positive,60,2138,,,,,,
7335,9ec9b340-df2d-472f-9a7f-80b4790788e6,intrigued,19/01/2021,19/01/2021 12:35,2021,1,photo,travel,positive,45,2126,,,,,,
7336,9ec9b340-df2d-472f-9a7f-80b4790788e6,indifferent,17/05/2021,17/05/2021 07:11,2021,5,photo,travel,neutral,20,2138,,,,,,
7337,9ec9b340-df2d-472f-9a7f-80b4790788e6,scared,22/02/2021,22/02/2021 01:02,2021,2,photo,travel,negative,15,1914,,,,,,
7339,5c38166c-8305-4227-ad54-bad36df2a57a,super love,04/06/2021,04/06/2021 18:40,2021,6,video,Fitness,positive,75,2021,,,,,,
7340,5c38166c-8305-4227-ad54-bad36df2a57a,peeking,19/07/2020,19/07/2020 08:40,2020,7,video,Fitness,neutral,35,2070,,,,,,
7341,5c38166c-8305-4227-ad54-bad36df2a57a,indifferent,16/11/2020,16/11/2020 03:03,2020,11,video,Fitness,neutral,20,2034,,,,,,
7342,5c38166c-8305-4227-ad54-bad36df2a57a,interested,18/12/2020,18/12/2020 17:50,2020,12,video,Fitness,positive,30,2092,,,,,,
7343,5c38166c-8305-4227-ad54-bad36df2a57a,want,31/08/2020,31/08/2020 15:00,2020,8,video,Fitness,positive,70,2114,,,,,,
7344,5c38166c-8305-4227-ad54-bad36df2a57a,want,30/11/2020,30/11/2020 11:01,2020,11,video,Fitness,positive,70,2034,,,,,,
7345,5c38166c-8305-4227-ad54-bad36df2a57a,super love,21/11/2020,21/11/2020 07:27,2020,11,video,Fitness,positive,75,2034,,,,,,
7346,5c38166c-8305-4227-ad54-bad36df2a57a,adore,01/12/2020,01/12/2020 23:51,2020,12,video,Fitness,positive,72,2092,,,,,,
7347,5c38166c-8305-4227-ad54-bad36df2a57a,adore,30/12/2020,30/12/2020 06:43,2020,12,video,Fitness,positive,72,2092,,,,,,
7348,5c38166c-8305-4227-ad54-bad36df2a57a,love,20/06/2020,20/06/2020 09:06,2020,6,video,Fitness,positive,65,2021,,,,,,
7349,5c38166c-8305-4227-ad54-bad36df2a57a,love,22/07/2020,22/07/2020 09:25,2020,7,video,Fitness,positive,65,2070,,,,,,
7350,5c38166c-8305-4227-ad54-bad36df2a57a,intrigued,06/04/2021,06/04/2021 05:18,2021,4,video,Fitness,positive,45,1974,,,,,,
7351,5c38166c-8305-4227-ad54-bad36df2a57a,super love,26/07/2020,26/07/2020 14:09,2020,7,video,Fitness,positive,75,2070,,,,,,
7352,5c38166c-8305-4227-ad54-bad36df2a57a,heart,21/01/2021,21/01/2021 09:21,2021,1,video,Fitness,positive,60,2126,,,,,,
7353,5c38166c-8305-4227-ad54-bad36df2a57a,adore,26/03/2021,26/03/2021 08:13,2021,3,video,Fitness,positive,72,2012,,,,,,
7354,5c38166c-8305-4227-ad54-bad36df2a57a,super love,12/01/2021,12/01/2021 18:02,2021,1,video,Fitness,positive,75,2126,,,,,,
7355,5c38166c-8305-4227-ad54-bad36df2a57a,disgust,04/01/2021,04/01/2021 21:23,2021,1,video,Fitness,negative,0,2126,,,,,,
7356,5c38166c-8305-4227-ad54-bad36df2a57a,want,31/07/2020,31/07/2020 08:18,2020,7,video,Fitness,positive,70,2070,,,,,,
7357,5c38166c-8305-4227-ad54-bad36df2a57a,intrigued,28/08/2020,28/08/2020 04:53,2020,8,video,Fitness,positive,45,2114,,,,,,
7358,5c38166c-8305-4227-ad54-bad36df2a57a,worried,24/10/2020,24/10/2020 19:59,2020,10,video,Fitness,negative,12,2056,,,,,,
7359,5c38166c-8305-4227-ad54-bad36df2a57a,want,13/06/2021,13/06/2021 02:50,2021,6,video,Fitness,positive,70,2021,,,,,,
7360,5c38166c-8305-4227-ad54-bad36df2a57a,worried,05/08/2020,05/08/2020 12:15,2020,8,video,Fitness,negative,12,2114,,,,,,
7361,5c38166c-8305-4227-ad54-bad36df2a57a,like,31/07/2020,31/07/2020 19:55,2020,7,video,Fitness,positive,50,2070,,,,,,
7362,5c38166c-8305-4227-ad54-bad36df2a57a,intrigued,29/07/2020,29/07/2020 20:22,2020,7,video,Fitness,positive,45,2070,,,,,,
7363,5c38166c-8305-4227-ad54-bad36df2a57a,intrigued,26/03/2021,26/03/2021 05:22,2021,3,video,Fitness,positive,45,2012,,,,,,
7364,5c38166c-8305-4227-ad54-bad36df2a57a,super love,29/12/2020,29/12/2020 21:38,2020,12,video,Fitness,positive,75,2092,,,,,,
7365,5c38166c-8305-4227-ad54-bad36df2a57a,worried,30/10/2020,30/10/2020 01:34,2020,10,video,Fitness,negative,12,2056,,,,,,
7366,5c38166c-8305-4227-ad54-bad36df2a57a,worried,24/04/2021,24/04/2021 03:17,2021,4,video,Fitness,negative,12,1974,,,,,,
7367,5c38166c-8305-4227-ad54-bad36df2a57a,want,01/03/2021,01/03/2021 18:43,2021,3,video,Fitness,positive,70,2012,,,,,,
7368,5c38166c-8305-4227-ad54-bad36df2a57a,dislike,19/03/2021,19/03/2021 22:16,2021,3,video,Fitness,negative,10,2012,,,,,,
7370,da8f7258-6757-4a7e-892e-a16b925ef83b,indifferent,10/08/2020,10/08/2020 11:42,2020,8,photo,cooking,neutral,20,2114,,,,,,
